id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
200003,0.00027269448,6.6067405e-06,4.3679172e-08,3.690946e-08,7.5399703e-06,5.050805e-05,0.053691376,4.312738e-06,0.4606721,7.001543e-07,1.00787176e-07,0.24593817,3.8618762e-07,0.2391153,1.3897082e-05,2.0830488e-08,5.2627905e-07,6.883243e-06,0.00021868736
200004,1.5392944e-06,1.0103709e-05,3.4254295e-08,9.903425e-07,1.1312492e-08,4.786511e-06,2.6984105e-07,0.00072526146,0.5033437,6.542945e-10,1.9951472e-06,0.014587515,1.1899635e-06,0.032580774,2.1425533e-08,2.4991061e-11,9.588101e-10,6.3262682e-06,0.4487355
200005,2.3991472e-06,1.7430188e-09,5.8329976e-09,2.976101e-10,1.1193146e-06,5.6718555e-08,0.9982021,1.0679545e-08,4.486506e-05,7.348738e-08,2.4007618e-09,0.0010705319,2.4946422e-08,0.00067677477,5.5275056e-08,1.0486581e-07,5.1447135e-10,1.8969823e-06,6.674961e-09
200006,9.753934e-08,3.830791e-09,4.9224677e-06,0.0021132152,4.605938e-08,2.0915968e-07,3.7904962e-07,2.7693002e-06,5.2917123e-05,4.6381317e-09,0.99751127,0.0002937432,5.9383026e-10,3.848534e-06,1.5392523e-07,2.101085e-07,6.4853594e-09,9.236972e-06,7.0218584e-06
200007,6.364182e-05,4.415966e-08,5.2574114e-07,1.8551138e-07,7.899425e-09,2.3205323e-05,0.9967564,6.832372e-06,0.0013038773,1.6034315e-06,7.860154e-07,0.0015226166,9.042199e-06,0.00028150046,1.581928e-07,3.1500193e-08,5.688246e-07,6.0016373e-06,2.30158e-05
200008,3.440541e-07,2.7919536e-09,8.226244e-08,2.0910697e-08,1.3316128e-07,4.343092e-09,0.96128476,1.0260127e-07,9.9116936e-05,1.4577862e-06,1.06790445e-07,0.002218423,1.6532638e-08,0.036360558,5.9824256e-06,4.1559937e-07,2.0659043e-06,2.6407686e-05,2.983852e-08
200009,0.0010360037,1.7376494e-06,8.938687e-08,1.4491775e-07,0.00015929245,0.95981723,2.4174044e-06,2.434173e-05,0.03527199,3.1023603e-08,1.693811e-07,0.0025796948,9.838998e-07,0.00067194336,1.2351145e-06,5.972486e-09,5.3841265e-09,5.361924e-07,0.00043206933
200010,9.7598815e-05,4.790787e-06,3.060219e-07,3.180164e-07,3.4420584e-05,0.0007363145,2.449464e-05,9.565648e-06,0.00038349847,1.7164789e-08,1.790538e-06,0.0013230342,1.6526748e-08,3.6710946e-06,2.5983778e-07,0.997352,1.5546993e-07,3.3538558e-07,2.7454314e-05
200011,6.0937386e-05,2.453782e-06,7.633859e-08,8.934065e-08,0.00020596125,0.0015495534,5.936972e-06,2.8732356e-06,6.831331e-05,1.1422153e-08,8.055641e-07,0.0011748751,1.642495e-08,1.5973901e-06,1.746743e-07,0.99691963,6.437998e-08,3.04161e-07,6.2394997e-06
200012,0.00027404557,0.00013179854,6.315994e-07,1.1906853e-05,6.1288506e-07,7.4207134e-07,1.2127709e-06,0.10899846,0.05729662,9.650093e-09,6.6120797e-06,0.018329304,1.5764588e-05,0.0074252947,7.783651e-07,2.4484162e-08,1.4256318e-07,0.00017011781,0.807336
200013,5.1563416e-07,3.526374e-05,1.4682072e-10,2.0465324e-08,5.1706778e-08,1.3468974e-09,5.395416e-07,2.4759021e-05,0.2342843,5.299161e-10,5.2415044e-07,0.007226602,4.7041888e-07,0.024806896,2.1617288e-09,1.228466e-10,5.73991e-10,2.9802359e-06,0.7336171
200014,6.8814745e-07,3.272901e-10,1.9366222e-08,5.5734763e-08,5.0510033e-07,2.4161304e-08,0.15788138,3.743716e-07,0.00020947032,2.810032e-06,2.5624203e-07,0.04702182,1.8775604e-07,0.789821,1.4986616e-05,9.23366e-09,5.248902e-07,0.0050456114,2.2511739e-07
200015,0.0016518399,1.7870656e-06,2.3788543e-08,1.3349229e-08,0.9830724,0.0047469367,7.617545e-05,4.967192e-06,0.00060783327,1.3034519e-07,3.2655482e-08,0.009782284,1.57142e-06,3.1623647e-05,2.5952572e-06,1.2384316e-05,8.72956e-09,1.7375912e-06,5.686372e-06
200016,9.189943e-06,2.7754877e-05,2.396599e-08,1.8116989e-09,4.741693e-06,1.561987e-06,0.00010223794,3.83566e-05,0.006695618,3.9926504e-06,4.6246837e-06,0.010305272,7.751589e-08,0.00013637479,0.0001337382,3.481763e-07,0.9824938,4.7414554e-07,4.186188e-05
200017,7.89313e-07,4.4928427e-07,2.452424e-07,6.5378896e-07,5.6290644e-10,1.8426196e-07,2.6462044e-06,0.046999473,0.01653587,9.099421e-08,2.0020846e-06,0.0003265256,4.3445016e-06,4.0381423e-05,1.15036185e-08,4.304257e-09,3.10375e-08,2.769233e-05,0.9360587
200018,0.0035698058,0.00028008825,1.9672106e-08,2.0463589e-09,3.31388e-05,1.0313446e-05,0.00017468158,0.00013290165,0.08615926,1.1275087e-06,6.3993526e-09,0.3602879,1.283007e-08,0.0014539798,0.5474994,3.309758e-07,0.00037561354,3.7712302e-06,1.7599516e-05
200019,1.7061647e-07,7.236457e-08,3.9966676e-06,0.00017157207,3.0326305e-08,1.2297319e-07,2.7434595e-07,1.282541e-06,4.8450973e-05,2.3309799e-08,0.99957126,0.00018997422,7.994025e-10,2.1180988e-06,4.0857864e-07,1.2276895e-07,2.7834673e-07,1.8758105e-06,8.006759e-06
200020,0.09973213,0.00041668888,2.4541046e-06,1.1992909e-05,1.1749539e-06,0.0071488037,8.929883e-06,0.5899955,0.0002648403,3.7224848e-07,4.371503e-06,0.0011243509,7.077731e-05,9.792861e-05,1.38908335e-05,3.4094668e-07,5.759229e-06,0.0007423987,0.30035725
200021,2.7708882e-09,9.1920896e-08,2.3636197e-09,1.4026773e-07,1.0401101e-09,3.6379417e-11,6.735028e-07,1.5243108e-05,0.8748712,5.475764e-09,7.76884e-06,0.00059774047,1.6009265e-08,0.0004718349,1.4904654e-10,7.181665e-10,1.2197514e-10,9.96367e-07,0.12403425
200022,9.248487e-05,6.787439e-05,1.4353695e-06,8.2748675e-06,1.3383448e-07,0.0034151613,4.424523e-06,0.1849569,0.08273846,8.284958e-08,6.4628384e-06,0.012483578,0.0001298429,0.01732822,1.1465262e-06,2.5731234e-10,2.7787112e-07,0.0001291996,0.69863605
200023,5.206725e-07,6.6121947e-10,1.004606e-08,5.0650095e-10,5.3389574e-08,9.374876e-09,0.9978498,5.4915206e-09,2.0229516e-05,7.8174835e-08,3.5590146e-09,0.000682923,6.2607928e-09,0.0014455536,6.832669e-08,5.751501e-08,1.8856914e-09,6.841658e-07,1.5553818e-09
200024,0.00016265364,0.00026577243,4.2629818e-08,1.35858e-06,3.892909e-07,0.00014643582,7.02107e-07,0.00030325356,0.35893723,7.573176e-09,4.4424746e-06,0.036094513,1.3557507e-06,0.061891075,4.0977528e-07,7.3304174e-10,6.598075e-09,7.071762e-06,0.5421832
200025,5.5286677e-07,2.5360372e-10,1.6543381e-09,8.3386895e-11,6.633158e-08,7.412663e-08,0.9998274,6.123279e-09,1.3542461e-05,7.78681e-09,1.8442455e-09,0.00012243916,8.6209395e-09,3.566735e-05,4.0194075e-09,1.3104989e-07,1.866995e-10,1.6844254e-07,5.543445e-09
200026,1.09204076e-10,2.3367215e-09,6.2247534e-11,2.0897393e-09,1.6505252e-11,1.6959347e-13,7.327044e-07,4.461864e-06,0.99780947,7.380641e-10,3.0544945e-07,0.000114508235,1.553449e-08,9.277688e-05,8.796674e-12,2.145819e-12,1.6883743e-11,4.533723e-08,0.0019777296
200027,2.0421757e-07,3.0784938e-10,1.2481665e-09,4.6525662e-11,1.6102495e-08,8.438447e-10,0.9997354,1.7248614e-09,2.4715216e-06,1.17245955e-08,6.341406e-10,0.00013529668,2.2361761e-09,0.0001263255,1.6786828e-08,3.2101305e-08,1.855584e-10,1.8793122e-07,3.4723585e-10
200028,2.514546e-11,1.2603654e-10,1.364755e-09,7.978136e-09,1.8391046e-12,4.0896656e-13,5.544331e-07,3.0065817e-06,0.9999291,6.360591e-09,2.515568e-07,2.32356e-05,4.1327075e-09,2.098563e-05,1.5377971e-11,2.3880393e-13,5.9176084e-12,1.7464517e-08,2.2914424e-05
200029,1.2536194e-06,3.3675692e-06,5.6276814e-09,2.6143957e-07,9.307263e-09,2.2922488e-06,1.5704435e-07,0.00024730805,0.6643488,5.1912286e-10,1.1032145e-06,0.015600654,1.1453852e-06,0.02884652,1.5419134e-08,3.647219e-12,8.993519e-10,2.4849232e-06,0.2909447
200030,3.493782e-07,2.0269104e-10,2.3680728e-09,1.3308733e-10,1.823653e-10,5.681974e-07,0.99982977,2.277528e-08,0.00011778536,2.2429143e-09,3.1991843e-09,4.514724e-05,4.7606713e-10,6.3297334e-06,3.0695213e-09,1.2770075e-08,4.080368e-10,7.3351396e-09,4.509407e-08
200031,6.891644e-05,5.654039e-06,7.103049e-08,5.545531e-08,0.002915502,0.00032189916,2.5480655e-05,2.2755644e-06,8.8317276e-05,3.182642e-08,7.4061444e-07,0.0016402459,6.535267e-08,3.875812e-06,4.2710417e-07,0.99492127,1.7543674e-07,5.577548e-07,4.3956707e-06
200032,0.0020429804,0.0060695186,2.870075e-09,1.9780584e-08,3.7001464e-05,1.2155711e-05,5.9571747e-05,0.000113461196,0.94540095,3.5377482e-07,1.5906254e-07,0.014256101,3.5693637e-07,0.0073549924,2.191453e-05,8.128146e-09,3.5887422e-06,3.4560817e-06,0.024623455
200033,0.00079604256,2.4270588e-05,1.5607591e-06,4.577729e-06,4.740469e-06,0.09961524,3.9444676e-05,0.00068367034,0.8257878,4.127292e-08,2.5401189e-06,0.018727425,0.00011642552,0.040027138,5.097955e-06,2.8480593e-09,1.0124445e-07,6.511656e-05,0.014098712
200034,3.322318e-06,4.775484e-05,7.007269e-10,1.4169903e-09,1.2048363e-07,3.633989e-08,0.004002235,1.4233485e-06,0.9086058,1.0204243e-07,1.9004278e-07,0.0811801,1.974028e-09,0.0057167877,5.3417074e-07,1.6261282e-09,4.6242377e-07,6.505053e-07,0.0004403794
200035,2.3896955e-06,0.99567586,1.3722108e-08,1.06654165e-10,3.3144593e-06,6.153365e-08,4.3763237e-05,2.5771535e-06,0.0002756058,4.1194878e-07,4.5534453e-08,0.0011526296,5.5690574e-08,8.888496e-06,1.2670704e-06,4.2666557e-06,0.002821673,1.4834569e-07,7.0055166e-06
200036,7.00656e-07,2.9318604e-08,0.0010507139,0.30877584,3.7469682e-08,4.2196652e-06,1.3850992e-06,1.6885215e-05,0.00020280149,9.97854e-09,0.6893384,0.0002744752,9.834462e-10,8.398148e-06,1.1043005e-06,8.195147e-07,2.4197861e-09,0.00030249573,2.1684415e-05
200037,0.00030497796,5.095043e-06,6.7751644e-09,2.7483376e-09,0.99185574,0.0009287152,4.6266192e-05,1.1038168e-06,0.0003158032,1.6111976e-07,1.7352013e-08,0.0064129005,4.440885e-07,3.0334646e-05,4.6199526e-07,9.233691e-05,1.1298216e-08,5.8097754e-07,4.8064953e-06
200038,2.3294525e-08,9.726596e-10,2.2596561e-07,6.308406e-05,9.044897e-08,3.3298438e-08,2.804597e-07,8.5560714e-07,0.000101858896,1.2128314e-08,0.99810886,0.0016695445,1.7813168e-09,4.459802e-05,2.5659341e-08,1.663845e-08,5.6523812e-09,1.8422024e-06,8.654926e-06
200039,0.628475,0.0012929315,3.9467654e-06,1.6505095e-05,2.8743823e-06,0.016958293,5.5138717e-06,0.24804986,0.0002048813,4.8160473e-07,6.309512e-06,0.0012933019,8.342882e-06,6.459425e-05,3.37414e-05,1.2723663e-06,3.189821e-06,0.00022750504,0.103351496
200040,8.204653e-07,2.1708735e-09,1.0706116e-09,1.16147474e-10,4.859337e-10,6.330283e-07,0.9992613,1.9932163e-08,0.0005868147,1.1722918e-09,5.25876e-09,0.00013486997,1.4906073e-09,1.530483e-05,5.0871845e-09,6.971846e-08,1.2018535e-09,6.518969e-09,9.546685e-08
200041,1.9159424e-11,8.8187325e-11,3.6151943e-10,2.5794196e-09,3.4567852e-12,1.7451543e-15,1.2765925e-05,1.3060892e-06,0.9999467,5.182511e-07,4.2912748e-06,1.8261406e-05,5.887718e-09,5.5983674e-06,1.8826121e-11,8.4267905e-12,1.13260686e-10,1.005819e-08,1.0630512e-05
200042,5.7854305e-07,2.9388838e-09,7.089069e-08,4.155588e-09,4.8487678e-08,6.864298e-07,0.99946135,4.1963947e-08,0.00022467706,1.12505454e-07,3.226946e-08,0.00015822893,2.6450738e-08,0.00015385498,1.3593124e-08,1.8105196e-07,7.321633e-09,7.979992e-08,7.3847644e-08
200043,0.004139477,2.1298266e-07,1.0986296e-09,2.8463474e-09,1.1257991e-05,5.0273567e-08,1.2574536e-05,1.0474645e-05,0.003857499,4.83381e-09,4.2903067e-10,0.008047662,8.160135e-10,3.6597008e-05,0.98388046,5.4334432e-08,9.720189e-09,3.5201592e-06,2.8031172e-07
200044,0.0007408867,1.2257365e-05,7.241829e-07,5.1986717e-07,0.5179685,0.054041743,0.000107882865,2.5680032e-05,0.00071802014,6.2929735e-07,4.542138e-06,0.014435113,2.9198627e-06,3.053642e-05,2.9195926e-06,0.41183874,3.1633948e-07,1.071555e-05,5.7373585e-05
200045,0.00053612585,3.280733e-06,3.9134495e-08,2.4546985e-08,0.9527387,0.0367148,1.1310485e-05,6.5805198e-06,0.0018184957,2.0684527e-07,1.132714e-07,0.008056665,9.819416e-07,4.378134e-05,2.1903793e-07,1.6005073e-05,1.1200508e-08,4.3696699e-07,5.215416e-05
200046,0.2536426,0.00013300557,1.1857697e-07,2.432942e-07,0.0042922134,0.2095502,6.226639e-05,8.6185966e-05,0.4110752,2.4902206e-06,2.2576909e-07,0.104182646,3.3104877e-06,0.013688212,0.0006795677,2.3112393e-07,7.8923523e-07,7.645056e-06,0.0025929068
200047,1.4925412e-06,1.7741488e-05,1.1789859e-08,7.3199453e-07,3.824237e-08,6.5251506e-09,1.6611499e-06,0.00021096539,0.91596156,1.583502e-09,7.545984e-07,0.013145404,2.8350264e-06,0.053119503,1.1954735e-07,6.6600496e-11,2.7560172e-09,6.692181e-06,0.017530339
200048,3.3050458e-06,6.4056415e-08,3.631465e-08,3.6188854e-09,5.650558e-07,4.2494e-06,0.9940646,1.3198691e-07,0.004830787,2.1446056e-07,3.0139052e-08,0.00059799437,3.499954e-08,0.000495795,2.013634e-08,6.1175814e-07,1.7958206e-08,2.681611e-07,1.2886422e-06
200049,0.00012349007,2.0591149e-06,9.328282e-08,1.0367996e-07,0.021809354,0.00040790706,7.4911623e-06,5.2859687e-06,0.00013578094,7.4574245e-08,9.4542e-07,0.0019135259,8.6374094e-08,4.290353e-06,7.905188e-07,0.97558177,1.6194e-07,6.112455e-07,6.134691e-06
200050,1.4769718e-05,3.4752247e-07,4.3414747e-09,4.858458e-07,8.880718e-06,1.6759802e-08,3.8057053e-05,9.051061e-05,0.51983863,2.6952182e-07,1.8498109e-06,0.32599956,1.2168122e-06,0.15367252,4.570559e-05,4.1429327e-09,1.555715e-08,7.754208e-06,0.00027939546
200051,5.92995e-05,1.6071475e-06,7.864899e-08,1.0472854e-07,8.107175e-05,0.00062818197,4.6854616e-06,4.0618297e-06,8.87024e-05,9.895938e-09,6.310641e-07,0.00067716633,1.0136606e-08,1.2231537e-06,1.5062096e-07,0.9984444,8.143707e-08,1.8466893e-07,8.368445e-06
200052,0.00010395236,0.0040835524,3.5241985e-07,1.519288e-08,3.6496524e-05,8.581666e-06,0.0014173674,0.0007181502,0.06866909,9.949127e-06,9.878318e-07,0.01842034,2.8000338e-07,0.00037065658,0.0037726471,7.025908e-06,0.9022302,3.3200513e-06,0.00014701676
200053,9.127077e-09,2.999233e-10,7.0337247e-10,2.1572712e-08,1.0854307e-07,5.1066155e-11,0.0044292314,8.7708685e-08,9.555048e-05,1.7858169e-07,5.072717e-07,0.036428113,5.364061e-08,0.9586137,1.4839963e-08,1.9012332e-09,7.7782614e-10,0.0004314656,1.1210138e-06
200054,9.311663e-06,3.4673923e-07,4.334945e-08,1.3872928e-08,6.5751306e-07,9.957265e-06,0.9671318,4.856624e-07,0.030767668,1.097856e-07,1.014445e-07,0.001493417,1.8011526e-07,0.0005795122,1.073892e-07,1.4441847e-06,9.691263e-08,2.5797442e-07,4.638235e-06
200055,1.8605497e-05,3.8752708e-07,3.0964504e-08,5.4117324e-09,6.9033554e-06,1.0262298e-05,0.95536315,1.491225e-06,0.043144234,4.1761757e-07,8.010133e-08,0.0012251005,1.2553577e-08,0.00021361405,2.8558176e-08,5.2143564e-06,2.3009944e-08,3.0019314e-07,1.0129861e-05
200056,1.8763546e-06,0.99867564,1.0915524e-08,7.7524466e-11,2.8195097e-06,9.612529e-08,5.034939e-05,4.1405255e-07,0.00021928755,2.5224742e-07,4.26446e-08,0.00095837656,3.3707835e-08,9.51758e-06,1.4872934e-07,2.8721108e-06,6.911002e-05,2.629392e-07,8.901836e-06
200057,7.084221e-08,4.4307047e-09,4.943108e-06,0.00031397096,6.654591e-08,3.9298632e-07,3.302451e-07,5.748895e-06,0.00018822319,5.8831917e-09,0.9988502,0.0006199042,1.1053937e-09,6.1557885e-06,1.0242963e-07,3.0417524e-08,5.614587e-08,2.2270285e-06,7.4489094e-06
200058,0.00050429604,1.2948546e-05,4.626449e-06,4.294546e-06,2.9746414e-07,0.8269816,2.5273763e-05,0.16304995,0.0013888915,1.4966483e-07,3.5108199e-06,0.00029817008,6.6326593e-06,2.8499451e-05,1.7676483e-07,9.554262e-08,1.5326357e-07,1.9931433e-05,0.0076705716
200059,4.0439577e-06,3.809924e-05,6.944198e-10,5.8558886e-08,5.653314e-08,1.3097439e-07,6.045824e-07,6.326315e-05,0.21224016,6.220027e-10,8.8125427e-07,0.014850454,9.553835e-07,0.016398687,1.3230542e-08,1.067394e-10,1.8386375e-09,5.2370447e-06,0.7563973
200060,2.0672616e-05,0.9897132,7.0347874e-09,6.8455776e-11,1.4814799e-05,2.5591135e-07,9.780846e-05,5.4949746e-06,0.0015302451,5.9231115e-07,7.198564e-09,0.0076098703,6.459108e-08,4.3060456e-05,1.8630628e-05,4.3737036e-06,0.00092942186,3.1314542e-07,1.1347727e-05
200061,4.306932e-05,4.7429758e-06,1.1663291e-06,1.5250844e-06,7.3744636e-06,0.95204914,2.7069837e-05,0.0056976047,0.026881555,5.7313816e-08,4.3017903e-06,0.0005734657,1.9652516e-06,0.000106421154,5.4000033e-08,5.7131214e-08,1.956524e-08,8.615417e-06,0.014591683
200062,1.8607086e-07,4.811404e-10,1.4407526e-09,7.734061e-11,2.8141878e-09,3.5135955e-08,0.9998215,3.2263159e-09,3.7662016e-05,4.703215e-09,2.162921e-09,8.726487e-05,2.464373e-09,5.3279324e-05,3.0750744e-09,3.6819216e-08,3.23917e-10,4.433442e-08,5.1950533e-09
200063,0.0027077144,3.8253925e-06,1.4477193e-07,1.1540938e-07,0.9546134,0.016384667,0.00030423654,2.6085183e-05,0.0013158552,2.2294482e-07,3.8311444e-07,0.023399552,4.8816314e-06,4.394285e-05,1.249346e-05,0.0011280348,4.8243855e-08,2.2167658e-05,3.2179276e-05
200064,8.8474124e-05,2.9920704e-06,3.6399932e-08,4.7823548e-08,0.0037211669,0.00026246463,6.4042356e-06,2.7364272e-06,7.129091e-05,2.8364957e-08,6.139901e-07,0.0015481397,2.7345198e-08,2.437078e-06,6.3267e-07,0.99428815,1.4628438e-07,4.1168502e-07,3.8504554e-06
200065,0.00076038425,4.9476166e-06,2.746061e-08,2.3536064e-08,0.9687191,0.019986644,5.9583317e-06,1.0894773e-05,0.0018431051,2.3103972e-07,1.2086369e-07,0.008519136,5.7327304e-07,3.2999767e-05,3.120082e-07,3.0992072e-05,2.7749035e-08,3.5481182e-07,8.3980565e-05
200066,6.7566936e-05,4.815352e-06,7.131772e-08,5.90876e-08,0.012266809,0.00025525872,1.0715324e-05,2.4603978e-06,0.00017127472,8.6452765e-08,9.331984e-07,0.0017967265,4.360654e-08,4.8918164e-06,2.5181524e-07,0.98540986,1.3807355e-07,4.714877e-07,7.6316055e-06
200067,0.011432756,2.9816872e-05,3.209387e-08,2.776656e-08,0.9134638,0.03816738,1.91154e-05,3.405781e-05,0.011286244,1.4972081e-06,1.0919769e-07,0.025029644,1.0457312e-06,0.00019876388,3.6455006e-06,5.3991403e-06,1.8445688e-07,8.000789e-07,0.00032577134
200068,0.0051730643,0.00019568768,2.896868e-06,3.2473317e-06,2.839708e-06,0.78410566,1.9518488e-05,0.19597857,0.000811058,5.421885e-07,3.2435617e-06,0.0004634638,8.906608e-06,3.569009e-05,1.5886462e-06,9.837761e-08,1.4046625e-06,1.3729961e-05,0.01317877
200069,4.466086e-06,8.276604e-08,3.578601e-08,7.1669413e-09,1.976618e-07,1.1150728e-05,0.9840845,2.6069694e-07,0.015028925,1.0476507e-07,5.1128875e-08,0.0005770469,6.932213e-08,0.00028970395,2.7196116e-08,5.0784354e-07,2.0028848e-08,1.3400755e-07,2.6181428e-06
200070,7.651426e-11,1.4624982e-09,4.6231308e-10,6.999595e-09,5.6573676e-11,5.3982257e-15,8.818543e-06,9.672033e-07,0.9998635,4.894089e-07,4.669765e-06,5.689481e-05,5.591719e-09,3.4620025e-05,1.344328e-10,1.0192872e-10,2.644072e-10,1.4372459e-08,2.9850618e-05
200071,2.681601e-06,1.8572773e-05,2.502253e-08,1.0845962e-09,1.6277348e-06,1.4523935e-06,1.8923527e-05,4.30345e-05,0.002353239,1.7550816e-06,4.475095e-06,0.0054071206,1.6742554e-08,2.5813719e-05,2.3924886e-05,1.0123895e-07,0.9920735,2.1989072e-07,2.356055e-05
200072,1.102709e-06,3.005152e-07,6.0128474e-05,0.00012587941,3.001672e-07,9.111538e-06,1.1430456e-05,7.838246e-05,0.00070531503,2.651473e-07,0.99722433,0.001552183,5.227959e-09,1.0746935e-05,2.1164553e-06,7.542008e-07,0.00018672188,6.965269e-06,2.4009232e-05
200073,9.244103e-06,0.00021101754,4.031757e-10,3.289084e-08,8.505839e-08,3.4147348e-08,9.781077e-07,8.448259e-05,0.14746489,1.1232772e-09,4.586248e-07,0.013115942,1.7199586e-06,0.020556299,1.9938232e-08,1.1709116e-10,5.4110525e-09,7.1526483e-06,0.8185477
200074,6.237019e-05,2.0546813e-06,1.9133907e-07,1.9240586e-07,0.00036974158,0.0022054196,7.956099e-06,6.9727403e-06,0.00016853817,2.5154248e-08,1.1866898e-06,0.00093980687,3.2043065e-08,2.3242744e-06,1.6059104e-07,0.9962159,9.0093025e-08,4.023843e-07,1.6723738e-05
200075,7.347091e-08,1.1099577e-05,1.7609003e-10,2.1121235e-08,2.4559405e-08,1.6481598e-10,2.2437773e-06,1.1027177e-05,0.64794195,1.3545071e-09,9.1214247e-07,0.0063944114,3.6709264e-07,0.022770176,1.0934372e-09,2.2630987e-10,3.1978972e-10,2.2910865e-06,0.3228654
200076,2.1725907e-06,0.0001890884,0.01360892,0.0014949818,1.6212867e-07,7.542815e-05,2.7002214e-05,6.1426086e-05,0.00037907393,7.8159053e-07,0.98229593,0.0016828276,1.5690576e-08,9.1764105e-06,2.0082202e-06,3.110974e-06,7.6883356e-05,5.41329e-05,3.6936315e-05
